HaloID,GrpID,Timestep,NowGroup,HaloMass,TotalParticles,TotalDarkParticles,Prog,lum
175379,1977,15,3,64722443944,487,260,0,943806442.5
175398,2054,15,3,76471610604,547,308,0,1097335115
172387,3510,15,3,42070799114,300,172,0,1110427171
172579,4278,15,3,34738170482,244,140,0,340028850.5
169980,7386,15,3,20590693737,147,85,0,303779208.5
185092,5,16,3,1.31E+13,135537,49538,1,1.90139E+12
192013,17,16,3,5.90E+12,61123,22707,0,9.99549E+11
188563,59,16,3,2.20E+12,25583,8178,0,6.14097E+11
188564,62,16,3,2.15E+12,25888,8161,0,5.94772E+11
192029,81,16,3,1.61E+12,14538,6173,0,2.17661E+11
192035,103,16,3,1.23E+12,15677,4653,0,4.17943E+11
192050,168,16,3,1.04E+12,10267,4025,0,2.4192E+11
192055,187,16,3,3.90E+11,9334,1245,0,5.61597E+11
188598,197,16,3,7.88E+11,8376,2880,0,1.843E+11
181685,202,16,3,7.78E+11,8034,2966,0,1.1794E+11
181706,289,16,3,3.43E+11,5975,1159,0,2.42423E+11
188622,294,16,3,6.36E+11,5485,2469,0,96881206985
192093,338,16,3,2.72E+11,5021,865,0,1.58308E+11
188636,348,16,3,4.57E+11,4765,1743,0,1.18991E+11
185186,381,16,3,5.07E+11,3826,2025,0,24277038065
181735,401,16,3,4.34E+11,4148,1656,0,78230888206
185205,462,16,3,3.65E+11,3186,1397,0,13461278077
185215,500,16,3,3.40E+11,3203,1308,0,27024373016
192143,534,16,3,3.31E+11,2525,1322,0,8226931116
185232,568,16,3,2.36E+11,1968,928,0,24188171167
185242,606,16,3,1.40E+11,2484,445,0,40020325257
188715,670,16,3,2.39E+11,1934,938,0,24572499317
185267,709,16,3,2.25E+11,2016,872,0,11052587928
181830,787,16,3,1.40E+11,1163,551,0,3269436136
185307,870,16,3,1.93E+11,1438,790,0,3820706186
181856,890,16,3,1.75E+11,1480,698,0,4974233071
192243,932,16,3,1.62E+11,1189,662,0,5498648558
181870,948,16,3,1.67E+11,1200,682,0,2280847924
181873,957,16,3,31798550186,1365,81,0,49126088949
185359,1075,16,3,1.37E+11,1173,555,0,4963278045
185387,1188,16,3,1.22E+11,1056,480,0,5884979918
185392,1207,16,3,1.01E+11,1029,395,0,6187315384
192345,1337,16,3,56292628517,909,223,0,6369141362
188892,1380,16,3,79448490146,880,325,0,5753733574
185435,1381,16,3,1.12E+11,878,462,0,5281148289
188929,1528,16,3,1.12E+11,776,464,0,2768625031
188945,1592,16,3,85699215354,616,340,0,2200421096
189036,1955,16,3,79281340382,567,324,0,1234230255
192502,1967,16,3,77199566372,565,305,0,13832027386
182147,2056,16,3,62293753731,440,254,0,1174149783
189124,2305,16,3,51466141526,402,204,0,988172418.5
182500,3470,16,3,42012480350,304,170,0,1441982779
186216,4504,16,3,33360844262,235,134,0,395132516
190520,7883,16,3,18328319014,139,74,0,800342197.5
198958,4,17,3,1.21E+13,125328,45872,1,1.81946E+12
195473,18,17,3,5.77E+12,58934,22134,0,1.02631E+12
202460,58,17,3,2.08E+12,24427,7898,0,5.94458E+11
195483,60,17,3,2.04E+12,23459,7571,0,5.09007E+11
198982,104,17,3,1.22E+12,15035,4630,0,2.97497E+11
195500,127,17,3,9.02E+11,12332,3299,0,3.00052E+11
195511,169,17,3,9.55E+11,9498,3600,0,1.1566E+11
205982,170,17,3,1.07E+12,9978,4155,0,2.14191E+11
199007,200,17,3,6.99E+11,6781,2568,0,1.11769E+11
205991,205,17,3,7.45E+11,7588,2840,0,1.07951E+11
205998,231,17,3,5.15E+11,6862,1858,0,1.66725E+11
206009,273,17,3,6.35E+11,5319,2478,0,36553757253
199041,342,17,3,4.39E+11,4466,1671,0,73204753951
206035,379,17,3,2.30E+11,4201,776,0,1.60835E+11
206036,382,17,3,4.75E+11,3506,1902,0,62765995881
199057,403,17,3,4.17E+11,3921,1596,0,98549372124
195591,490,17,3,3.24E+11,3092,1235,0,17204186461
202570,498,17,3,3.43E+11,2968,1313,0,12369798691
199088,528,17,3,1.89E+11,2822,709,0,46929393268
195615,590,17,3,2.90E+11,2211,1162,0,11686957320
195638,680,17,3,2.34E+11,1893,913,0,23329011681
206123,729,17,3,2.13E+11,1894,823,0,9828692611
199152,782,17,3,67423511222,1713,198,0,1.33751E+11
206144,816,17,3,1.83E+11,1612,709,0,5104678259
202660,858,17,3,1.31E+11,1132,511,0,4028294502
199186,920,17,3,1.64E+11,1400,654,0,6503181100
202683,945,17,3,1.68E+11,1267,685,0,5373022568
206189,996,17,3,1.31E+11,947,531,0,1460683208
202706,1038,17,3,1.31E+11,1199,519,0,41077804687
199225,1074,17,3,1.35E+11,1153,547,0,26736668457
199244,1155,17,3,1.16E+11,959,457,0,20286104250
202766,1279,17,3,60242889903,930,241,0,7269666797
195790,1287,17,3,89690191748,927,372,0,7765415078
202797,1401,17,3,1.09E+11,850,449,0,3418647005
199338,1531,17,3,1.11E+11,758,458,0,1029588342
206344,1616,17,3,89030804471,680,363,0,16030753866
199407,1807,17,3,72793405599,530,290,0,680999058.5
199424,1871,17,3,82343806218,587,336,0,4616681431
199441,1942,17,3,70919592882,491,286,0,644790359.5
196008,2161,17,3,66892320443,502,280,0,1956455995
196060,2370,17,3,59716116336,455,230,0,25689668182
203175,2915,17,3,43300312600,353,169,0,1081308819
206755,3261,17,3,32644841152,323,126,0,1862733914
206787,3386,17,3,41789441049,311,166,0,913753631
196666,4790,17,3,31326003849,220,126,0,237849085
204382,7741,17,3,18274012997,142,72,0,343250062
216518,4,18,3,1.22E+13,123481,46370,1,1.98619E+12
212981,18,18,3,5.29E+12,54018,20350,0,9.57377E+11
216531,59,18,3,2.04E+12,23446,7724,0,5.5811E+11
212993,66,18,3,1.86E+12,20702,6873,0,5.17552E+11
216541,97,18,3,1.26E+12,14837,4791,0,4.10859E+11
220085,116,18,3,1.03E+12,13068,3782,0,3.53793E+11
220097,161,18,3,1.06E+12,9810,4117,0,3.55969E+11
213022,185,18,3,7.47E+11,8207,2776,0,1.26833E+11
209483,202,18,3,6.31E+11,6097,2318,0,60175747022
209484,205,18,3,7.31E+11,7534,2773,0,1.22069E+11
209485,208,18,3,7.14E+11,7175,2726,0,93875823176
209501,276,18,3,6.13E+11,5079,2401,0,37997840007
213062,342,18,3,4.25E+11,4242,1623,0,45704445039
209519,343,18,3,2.65E+11,4385,896,0,2.5572E+11
213075,397,18,3,4.15E+11,3817,1591,0,26238870428
209533,401,18,3,4.24E+11,2966,1720,0,2631186400
213095,474,18,3,2.17E+11,3076,800,0,62971121131
209552,478,18,3,3.19E+11,3032,1211,0,55469675928
209553,481,18,3,3.34E+11,2778,1287,0,91370619804
213102,503,18,3,2.32E+11,2857,851,0,44397263391
216670,615,18,3,2.59E+11,1982,1040,0,6739293451
216691,698,18,3,2.17E+11,1731,852,0,4219998185
213158,728,18,3,2.10E+11,1848,814,0,33807348235
220258,807,18,3,1.80E+11,1576,695,0,5698932013
220282,903,18,3,99446512123,1405,345,0,36369938803
216751,939,18,3,1.58E+11,1349,628,0,9033951739
220298,967,18,3,1.42E+11,1279,563,0,6248330497
209679,979,18,3,1.09E+11,952,428,0,7348132748
213235,1040,18,3,1.34E+11,1037,547,0,24411824623
213239,1056,18,3,53275247296,1151,173,0,13526992567
216783,1068,18,3,1.13E+11,818,459,0,1977925314
213248,1088,18,3,1.33E+11,1134,541,0,5438359123
213266,1162,18,3,1.12E+11,936,438,0,38206836397
216827,1241,18,3,94613644899,957,392,0,9067101758
216831,1257,18,3,63386294436,940,256,0,8154079295
220403,1385,18,3,1.08E+11,841,446,0,4590028037
216896,1521,18,3,1.09E+11,752,452,0,1266007689
213416,1759,18,3,75821944321,566,298,0,932757067
220506,1796,18,3,81413141674,620,332,0,9374696348
216988,1887,18,3,81343468941,582,331,0,2065349521
213483,2029,18,3,59421084026,373,253,0,667797803
217037,2086,18,3,71745586244,524,306,0,8186594707
217066,2202,18,3,67206880267,488,262,0,1102723476
213729,3016,18,3,36876631419,349,143,0,1403724110
220834,3101,18,3,41611318457,337,163,0,1160849203
213826,3408,18,3,41216525890,309,163,0,1652638956
213834,3437,18,3,33440699058,242,131,0,115382724.5
210670,4951,18,3,30579054072,215,123,0,292200015
214570,6377,18,3,16123827161,171,65,0,1866361878
211413,7920,18,3,17837508810,140,70,0,569523646
230816,3,19,3,1.16E+13,111335,44148,1,1.84105E+12
227213,20,19,3,4.38E+12,44841,16824,0,8.19813E+11
230830,58,19,3,1.91E+12,20749,7259,0,7.40826E+11
230835,77,19,3,1.25E+12,13778,4651,0,4.2341E+11
223622,85,19,3,1.18E+12,13044,4537,0,4.53692E+11
223629,111,19,3,9.92E+11,11875,3617,0,2.93779E+11
234465,166,19,3,8.71E+11,7307,3413,0,81370156436
230860,180,19,3,6.85E+11,7046,2592,0,2.47444E+11
234469,182,19,3,6.07E+11,5790,2212,0,61553134774
223648,188,19,3,7.73E+11,7272,2982,0,1.33096E+11
227267,235,19,3,5.59E+11,5720,2129,0,1.30589E+11
227270,248,19,3,4.65E+11,5420,1689,0,1.43217E+11
234507,340,19,3,4.12E+11,3212,1611,0,42010231632
223687,342,19,3,3.96E+11,3785,1526,0,49702674790
230910,379,19,3,4.04E+11,3571,1563,0,73138555827
234536,452,19,3,2.57E+11,2935,951,0,42680621531
227330,486,19,3,1.10E+11,2748,365,0,45772499025
223725,496,19,3,2.89E+11,2318,1129,0,15796783505
227334,502,19,3,2.86E+11,2616,1102,0,21128922068
234553,523,19,3,1.74E+11,2499,608,0,45283494843
223746,577,19,3,1.40E+11,2286,507,0,1.15203E+11
223775,696,19,3,2.09E+11,1643,830,0,15037313003
231002,749,19,3,1.98E+11,1687,775,0,13902886060
223803,805,19,3,1.02E+11,1529,354,0,26518604540
223807,821,19,3,1.59E+11,1380,615,0,7633456539
227418,843,19,3,1.49E+11,1441,575,0,36465196952
231034,874,19,3,1.74E+11,1378,690,0,4162161672
231042,906,19,3,1.02E+11,1326,370,0,31242035730
227445,949,19,3,1.47E+11,1246,581,0,6408241353
223846,975,19,3,1.33E+11,925,545,0,1889824146
234676,1011,19,3,1.28E+11,1158,507,0,15747721365
234689,1066,19,3,1.04E+11,896,406,0,11835781987
234701,1114,19,3,1.23E+11,1040,501,0,4554894105
231095,1118,19,3,1.05E+11,872,408,0,6216845771
223910,1232,19,3,51985728328,920,195,0,20361769913
227550,1366,19,3,1.04E+11,825,420,0,24412631476
234777,1416,19,3,45295563157,798,177,0,10708386088
227589,1524,19,3,1.06E+11,723,437,0,4132918813
231215,1600,19,3,87283847743,686,348,0,8287474225
234836,1651,19,3,33101117323,662,116,0,11809310062
224064,1849,19,3,78897888213,576,317,0,3479254974
224113,2045,19,3,71073084614,516,289,0,1611481479
231430,2461,19,3,52187067406,387,207,0,869471869
224238,2550,19,3,49084783985,409,201,0,2186802338
227994,3150,19,3,46040434423,333,182,0,708913964
231681,3457,19,3,33633466990,234,136,0,318162301
235288,3460,19,3,32164960055,306,125,0,4098002243
231724,3631,19,3,30036306993,292,119,0,1505977633
235342,3675,19,3,35555670673,287,138,0,1868888318
231802,3946,19,3,30153470881,268,122,0,1055752078
228337,4512,19,3,30361439916,231,121,0,916669615
235635,4848,19,3,23395328429,219,101,0,1659946640
228855,6588,19,3,22804340665,168,90,0,186862950
229248,8162,19,3,17675099038,138,69,0,318186813
238031,5,20,3,6.21E+12,57242,23928,1,1.28478E+12
245343,17,20,3,3.45E+12,35845,13146,0,9.56627E+11
249009,64,20,3,1.54E+12,16142,5859,0,6.03594E+11
249016,93,20,3,5.67E+11,11251,1856,0,8.04975E+11
245364,100,20,3,9.15E+11,10399,3361,0,2.73446E+11
249020,109,20,3,8.84E+11,9678,3278,0,3.36099E+11
245367,110,20,3,7.64E+11,8366,2739,0,1.47766E+11
249037,180,20,3,7.18E+11,6446,2792,0,99216074632
241732,191,20,3,6.13E+11,6027,2347,0,92933513949
249049,228,20,3,4.76E+11,5093,1747,0,1.32321E+11
245399,238,20,3,5.03E+11,4894,1930,0,57424426444
238100,282,20,3,3.81E+11,3865,1426,0,70149058121
249074,324,20,3,3.41E+11,2542,1373,0,8812142050
245428,354,20,3,3.37E+11,3040,1277,0,17089957432
238122,372,20,3,3.65E+11,3131,1418,0,22639104856
249086,376,20,3,3.34E+11,3077,1298,0,40238780173
241781,387,20,3,2.67E+11,3030,977,0,56523287471
241789,416,20,3,2.49E+11,1857,998,0,7467583183
249101,437,20,3,2.44E+11,2657,908,0,74455853698
249114,488,20,3,2.75E+11,2353,1086,0,20667904733
241842,628,20,3,1.88E+11,1832,737,0,46009239533
249155,652,20,3,1.72E+11,1763,644,0,29144186719
241861,705,20,3,1.44E+11,1623,534,0,29900755576
241862,708,20,3,1.83E+11,1607,706,0,13557532577
249170,710,20,3,1.46E+11,1461,553,0,14388141932
245518,717,20,3,1.32E+11,1589,486,0,45877144828
245528,756,20,3,1.78E+11,1517,690,0,10939292427
241895,840,20,3,1.43E+11,1239,552,0,26929910728
241917,930,20,3,1.51E+11,1180,601,0,15209614288
241921,946,20,3,1.36E+11,1150,540,0,5732357982
241934,994,20,3,1.20E+11,1090,468,0,20967246000
249243,1002,20,3,1.28E+11,981,511,0,5873530788
241942,1026,20,3,1.22E+11,992,486,0,4238680930
245599,1042,20,3,87210124325,623,347,0,39232667643
238314,1140,20,3,1.08E+11,928,437,0,6112377866
249282,1160,20,3,96719572285,909,363,0,19643645788
245640,1202,20,3,99592531336,862,397,0,5425618434
249332,1359,20,3,98869260385,773,397,0,11516795715
238388,1435,20,3,94260245986,733,367,0,4546552049
245730,1565,20,3,69847656750,647,253,0,5844460902
249388,1584,20,3,62219784846,559,242,0,10857262545
249390,1590,20,3,50833925269,637,189,0,7028927375
238456,1705,20,3,86516039881,598,356,0,3266327718
242119,1733,20,3,72183868635,554,288,0,29245007836
238501,1885,20,3,68035367879,539,276,0,4014661683
245876,2150,20,3,57079251636,467,231,0,2504694479
238576,2184,20,3,61010211790,460,240,0,919306444
249546,2217,20,3,54522300219,453,218,0,14500269191
242270,2337,20,3,61415029000,431,253,0,4928353139
249643,2606,20,3,51268905719,388,212,0,1343853123
242341,2623,20,3,52117928033,386,221,0,1927525681
246026,2751,20,3,35697924547,364,124,0,19531902377
238725,2778,20,3,39288222724,365,152,0,23984537933
238733,2814,20,3,40256305686,360,154,0,2584065538
246068,2918,20,3,40953745016,345,165,0,1695994401
242430,2980,20,3,46720730097,338,184,0,956635485
249748,3023,20,3,38206044387,312,150,0,1747852302
242528,3372,20,3,39285308171,302,154,0,688522638
249842,3399,20,3,30223254874,299,118,0,2282635026
246244,3625,20,3,35762168766,280,142,0,1230398931
249901,3634,20,3,33151453651,280,130,0,2163105952
242766,4326,20,3,31272930005,240,124,0,1149998325
242769,4339,20,3,31344880554,239,123,0,576215262
246583,4975,20,3,28646601437,211,113,0,746231745
246876,6151,20,3,23863091945,176,94,0,289457636
259966,19,21,3,2.52E+12,20109,9817,0,1.18867E+11
256311,29,21,3,2.17E+12,23767,8187,1,7.63E+11
263633,53,21,3,1.31E+12,14719,4801,0,8.11503E+11
263637,66,21,3,1.35E+12,13118,5189,0,3.78211E+11
252670,94,21,3,8.23E+11,8821,3035,0,2.31523E+11
259987,102,21,3,8.15E+11,7955,3088,0,2.38287E+11
256329,103,21,3,7.77E+11,7214,2962,0,1.75905E+11
259990,112,21,3,3.63E+11,7853,1147,0,4.67885E+11
260003,167,21,3,5.85E+11,5235,2260,0,1.60815E+11
263673,214,21,3,4.15E+11,4225,1526,0,1.04095E+11
252702,226,21,3,4.15E+11,4148,1586,0,72651494721
263681,246,21,3,3.80E+11,3556,1448,0,56630420830
252734,355,21,3,3.28E+11,2695,1287,0,31075084385
256394,360,21,3,2.43E+11,2637,895,0,1.09993E+11
252750,419,21,3,2.29E+11,2367,859,0,38904482214
260071,440,21,3,2.01E+11,1841,752,0,89124087402
263730,442,21,3,2.63E+11,2003,1061,0,19383232241
256420,463,21,3,2.30E+11,2095,887,0,30951914500
260078,469,21,3,91299902620,2107,269,0,1.73357E+11
260096,539,21,3,1.99E+11,1712,764,0,18419700288
256445,566,21,3,1.87E+11,1748,728,0,37643630673
256453,595,21,3,2.00E+11,1656,773,0,15091522392
256454,598,21,3,1.77E+11,1647,685,0,36994372174
263773,616,21,3,1.27E+11,1598,454,0,30864648665
263784,661,21,3,1.65E+11,1313,649,0,14458147545
252822,705,21,3,1.27E+11,1397,460,0,39978399574
252852,827,21,3,1.39E+11,1082,556,0,6194534555
256517,852,21,3,1.21E+11,1030,470,0,25316289911
252860,856,21,3,1.33E+11,1111,532,0,11273934625
252862,862,21,3,1.35E+11,1121,533,0,44603969791
260183,890,21,3,1.31E+11,1091,505,0,19981640163
263855,940,21,3,1.18E+11,1024,463,0,27685174794
260198,951,21,3,1.32E+11,1013,528,0,19519844082
252917,1081,21,3,85149830732,881,320,0,59134201033
252947,1203,21,3,93339158327,789,375,0,8243038737
256612,1231,21,3,81015066351,687,307,0,3173935337
260281,1282,21,3,93269190237,750,374,0,6271689916
252969,1290,21,3,82631194590,748,322,0,6747050865
260295,1336,21,3,93164353684,722,371,0,4416653052
256638,1337,21,3,77753070385,596,296,0,529141722
253004,1431,21,3,80064080761,621,321,0,5362705146
256698,1578,21,3,70813320151,606,252,0,6407016820
264020,1602,21,3,79678712427,595,310,0,1959059550
253061,1656,21,3,63058152433,575,240,0,4518803583
256741,1748,21,3,69688199531,545,280,0,3875319336
253091,1775,21,3,67239386948,535,268,0,5266727126
264103,1936,21,3,66790929124,483,271,0,5179187194
256793,1957,21,3,62414253871,478,252,0,2420996106
260471,2040,21,3,49615471812,434,183,0,2124055979
260479,2072,21,3,59288467650,452,236,0,3963353896
264141,2087,21,3,53105572235,449,209,0,8618891286
264143,2097,21,3,48799439473,447,180,0,5167344143
253193,2183,21,3,50813497157,432,190,0,2573792818
253217,2279,21,3,53551289294,415,220,0,2638368555
253241,2376,21,3,59078308129,401,245,0,1509583553
256973,2680,21,3,45362400360,356,186,0,2239638478
264309,2759,21,3,43869892445,346,178,0,7717783430
260670,2840,21,3,36789974308,336,145,0,4716779384
264387,3064,21,3,36582827856,315,137,0,5266994980
264432,3244,21,3,40746288333,299,165,0,2012161498
257142,3355,21,3,37371396013,289,148,0,3266803189
260834,3492,21,3,32266955760,277,122,0,4169881352
264512,3569,21,3,36799504131,271,146,0,1494206314
253751,4419,21,3,25887932563,224,94,0,1936644228
257444,4566,21,3,28722753750,219,113,0,1548162008
261250,5150,21,3,25688608232,197,98,0,749611805
261320,5430,21,3,23656921839,188,89,0,409919348
265489,7482,21,3,19458437880,143,78,0,380544621
274511,26,22,3,1.91E+12,19821,7256,1,6.86005E+11
274513,32,22,3,1.57E+12,15362,6011,0,4.69148E+11
270903,56,22,3,1.17E+12,12211,4352,0,8.22901E+11
278133,57,22,3,1.27E+12,10880,4959,0,3.16887E+11
274526,84,22,3,7.67E+11,7831,2843,0,2.84778E+11
278140,86,22,3,7.93E+11,7274,3021,0,1.52973E+11
267309,127,22,3,6.26E+11,5665,2391,0,1.82162E+11
278168,199,22,3,4.55E+11,4126,1742,0,57127810418
270942,210,22,3,3.60E+11,3898,1322,0,1.16849E+11
270946,226,22,3,3.62E+11,3483,1357,0,1.41293E+11
267335,230,22,3,3.59E+11,3522,1370,0,1.15528E+11
274570,257,22,3,3.14E+11,2919,1202,0,65710632354
270966,303,22,3,1.75E+11,2773,550,0,1.65233E+11
274587,328,22,3,3.07E+11,2341,1238,0,50847877511
267364,346,22,3,2.27E+11,2411,825,0,38580043296
267379,407,22,3,2.09E+11,2094,789,0,23712163645
270992,409,22,3,2.36E+11,2017,928,0,1.19618E+11
267381,413,22,3,2.03E+11,2001,765,0,21127135285
271011,486,22,3,1.87E+11,1688,728,0,19469809309
278250,526,22,3,1.53E+11,1385,580,0,62825292841
271026,544,22,3,1.64E+11,1495,623,0,17490679871
278269,600,22,3,1.60E+11,1450,617,0,26837780792
278271,610,22,3,1.60E+11,1186,635,0,5848509698
274661,627,22,3,1.57E+11,1228,614,0,41599291601
271051,647,22,3,1.41E+11,1211,533,0,13447846692
267479,805,22,3,1.36E+11,1057,536,0,6432328277
274708,810,22,3,1.31E+11,1050,530,0,58640927406
274710,816,22,3,1.12E+11,1048,415,0,16847021184
274716,842,22,3,1.27E+11,1017,507,0,7029546598
271109,878,22,3,1.17E+11,960,469,0,6349861297
274760,1019,22,3,1.10E+11,841,440,0,6653176543
267536,1033,22,3,1.08E+11,825,437,0,6721330449
274790,1138,22,3,87012861927,751,343,0,24830764559
274797,1163,22,3,83758471739,736,325,0,12198719146
271200,1241,22,3,82170664818,558,334,0,842842686
267598,1284,22,3,88067297929,677,345,0,2451429014
267602,1300,22,3,81993062848,672,322,0,5214146538
271240,1399,22,3,46100804161,630,160,0,23675797365
271289,1595,22,3,57882315625,476,226,0,20723128131
274908,1610,22,3,60607623388,544,224,0,14910748963
267716,1756,22,3,63556305523,505,252,0,13903612863
274961,1822,22,3,53061249514,411,201,0,486423404
274962,1825,22,3,52726023887,457,200,0,8321263023
271359,1874,22,3,61216066497,469,246,0,2064280103
274977,1886,22,3,47208366902,410,173,0,1993898219
267776,1997,22,3,47751354691,440,170,0,5512224634
271392,2003,22,3,60302056378,439,247,0,1544639454
271413,2086,22,3,59364206720,425,241,0,1943341126
278645,2107,22,3,53274195599,421,215,0,6405548763
267816,2158,22,3,55164991283,407,215,0,1033084184
271450,2234,22,3,50044344571,393,194,0,1402721131
271452,2244,22,3,48310639372,392,193,0,4970304217
271511,2478,22,3,41623755283,358,163,0,15786411453
278744,2506,22,3,39559091490,354,135,0,0
275137,2529,22,3,44591322348,351,181,0,12331657430
267976,2797,22,3,42992926898,322,168,0,1062848276
271609,2867,22,3,43717953745,314,178,0,2478884482
278847,2920,22,3,37603653777,309,148,0,2245536101
278854,2946,22,3,35913855397,307,134,0,10158870532
271667,3102,22,3,39709776309,293,155,0,1082508513
275308,3210,22,3,37310958097,284,147,0,1153393724
275322,3268,22,3,34665693808,280,135,0,1409883078
275511,4026,22,3,31288738376,231,122,0,1297776160
275750,4984,22,3,21808959431,191,80,0,499893756
272162,5084,22,3,23275997171,188,86,0,223159956
268582,5217,22,3,24109736133,184,92,0,133500198
272542,6607,22,3,20660004849,152,82,0,457943141
281735,17,23,3,1.30E+12,11938,4988,1,4.43517E+11
284965,26,23,3,1.02E+12,8003,4000,0,1.26518E+11
288204,54,23,3,5.79E+11,6425,2156,0,3.55868E+11
284975,64,23,3,6.56E+11,5672,2527,0,1.77465E+11
281747,65,23,3,5.70E+11,4552,2246,0,92374822545
288216,102,23,3,4.18E+11,3671,1585,0,1.75966E+11
281761,123,23,3,4.12E+11,3703,1573,0,1.39274E+11
288236,182,23,3,2.90E+11,2610,1105,0,47462526732
285009,199,23,3,2.88E+11,2395,1124,0,1.48451E+11
291479,233,23,3,2.40E+11,2204,922,0,1.24212E+11
285018,238,23,3,2.61E+11,2133,1031,0,51285640945
291482,246,23,3,2.00E+11,2074,738,0,76207385314
281795,258,23,3,2.23E+11,1986,846,0,54849510142
288256,263,23,3,2.18E+11,1902,836,0,88893986461
285040,321,23,3,1.72E+11,1609,651,0,88251638118
291508,352,23,3,1.66E+11,1526,633,0,31049662359
281827,383,23,3,1.59E+11,1324,626,0,22820015191
291522,403,23,3,1.67E+11,1304,666,0,29195455835
285076,469,23,3,1.22E+11,1229,450,0,37484722882
285079,482,23,3,1.48E+11,1202,580,0,12645156078
288313,488,23,3,1.56E+11,1190,629,0,16432834886
288321,520,23,3,1.38E+11,1089,548,0,10507336398
288336,581,23,3,1.15E+11,972,435,0,21692735458
285107,591,23,3,1.06E+11,826,407,0,23599949239
281892,647,23,3,1.07E+11,884,407,0,9499901817
285124,662,23,3,92667776251,864,335,0,7618395168
288382,764,23,3,99419273069,767,383,0,19758529524
291623,811,23,3,94976698401,735,377,0,12244626534
291654,937,23,3,86020525491,653,338,0,5040991210
281992,1045,23,3,79284046556,587,315,0,2359149615
282035,1219,23,3,54631132054,462,209,0,5345627101
288502,1246,23,3,66447187651,514,264,0,12107002748
282043,1251,23,3,67714846150,512,266,0,3906272018
282062,1328,23,3,52064057014,489,182,0,21312058020
288530,1355,23,3,27735264373,481,78,0,39409318916
282075,1379,23,3,62011577849,476,250,0,4265568849
288556,1461,23,3,54643901453,451,205,0,4553890846
288569,1513,23,3,48648085050,355,193,0,1711948028
291802,1528,23,3,54798633553,434,207,0,2736507196
288593,1609,23,3,39869792965,309,157,0,3109219198
282148,1672,23,3,44094257465,302,178,0,351362839
291844,1695,23,3,55349906698,399,226,0,2150630112
285391,1729,23,3,48694929541,393,185,0,5325836932
291912,1968,23,3,44074583561,350,174,0,2814695654
288710,2078,23,3,41126287642,334,158,0,4953533742
288715,2101,23,3,29019891572,330,96,0,76289863696
288719,2117,23,3,40504379016,328,156,0,3297820344
282263,2131,23,3,45228675945,326,187,0,2078547319
288756,2261,23,3,33562805953,310,123,0,5705818913
285535,2301,23,3,23297083678,306,73,0,21946173206
288787,2383,23,3,35077562823,296,132,0,1486964700
288793,2409,23,3,37841295161,293,145,0,1269504986
285610,2603,23,3,32374609429,275,124,0,44767142750
282429,2793,23,3,34053112649,258,133,0,7432884232
282441,2841,23,3,22852249759,254,81,0,9377328843
282475,2976,23,3,33851914605,245,138,0,1491510916
282556,3301,23,3,23456558849,226,79,0,7972929630
282633,3606,23,3,27534180170,208,105,0,329093944
292363,3774,23,3,25052471578,201,94,0,2776586738
289145,3823,23,3,25636445336,199,99,0,34352082292
289352,4652,23,3,23320812711,168,92,0,1473502094
292739,5271,23,3,19884950741,153,78,0,659488120
289611,5683,23,3,17731847831,143,67,0,668442996
289629,5751,23,3,17957632619,142,70,0,565653298
300456,16,24,3,1.06E+12,9676,4057,1,3.59941E+11
297564,49,24,3,4.75E+11,5038,1775,0,3.12888E+11
300468,64,24,3,4.96E+11,4167,1911,0,77386995316
294673,88,24,3,3.44E+11,2876,1304,0,98442772828
303378,99,24,3,2.82E+11,2100,1109,0,5508794714
297578,107,24,3,3.44E+11,2881,1340,0,1.00976E+11
294678,111,24,3,3.11E+11,2580,1212,0,39162775764
300500,189,24,3,2.22E+11,2083,832,0,1.2527E+11
297601,197,24,3,2.37E+11,2023,912,0,74457676234
303411,230,24,3,2.06E+11,1648,814,0,78886331752
300510,231,24,3,2.07E+11,1706,795,0,52440689596
297610,232,24,3,1.92E+11,1569,753,0,37774918908
303415,250,24,3,2.00E+11,1604,791,0,60258849694
300532,321,24,3,1.49E+11,1353,562,0,62574661071
300535,334,24,3,1.26E+11,1102,468,0,13880977332
300541,360,24,3,1.40E+11,1127,549,0,19845452940
300544,369,24,3,80954654113,1209,260,0,1.66833E+11
303448,375,24,3,1.28E+11,1191,481,0,27496554462
297646,380,24,3,1.56E+11,1181,620,0,12269035962
303456,407,24,3,1.41E+11,1110,554,0,48411277775
294762,448,24,3,1.09E+11,965,397,0,12267442520
303481,510,24,3,1.04E+11,837,391,0,5395369626
303492,552,24,3,1.03E+11,820,411,0,7950603802
297694,569,24,3,86295277131,670,331,0,16807517288
294813,654,24,3,90595340913,712,351,0,5926284926
297749,791,24,3,76819564790,595,293,0,32579165972
294851,805,24,3,74535300682,598,294,0,9209052902
303562,831,24,3,70763474163,575,265,0,9736595870
300660,832,24,3,76259412545,593,299,0,8779223426
294947,1187,24,3,56262594222,442,217,0,3267839842
300753,1208,24,3,59137670484,438,235,0,5088810976
294954,1216,24,3,53433553719,437,203,0,9080735208
294961,1245,24,3,50892020492,429,194,0,8627530578
295011,1444,24,3,42749905880,379,154,0,3788369810
295012,1447,24,3,54515687470,379,224,0,1793996397
297918,1466,24,3,38260125049,306,143,0,3652887920
295016,1467,24,3,48086819577,374,182,0,4193771804
